account_id,occurred_at,channel
2751.0,2015-04-12 23:32:04,direct
2751.0,2015-05-11 15:52:15,direct
2751.0,2015-06-09 19:59:10,direct
2751.0,2015-07-09 12:23:04,direct
2751.0,2015-08-08 06:43:52,direct
2751.0,2015-09-06 05:18:19,direct
2751.0,2015-10-05 22:46:45,direct
2751.0,2015-11-04 14:32:24,direct
2751.0,2015-12-04 18:31:10,direct
2751.0,2016-01-02 14:13:26,direct
2751.0,2016-02-01 19:37:30,direct
2751.0,2016-03-01 02:48:21,direct
2751.0,2016-03-31 22:59:08,direct
2751.0,2016-04-30 09:17:57,direct
2751.0,2016-05-29 19:59:45,direct
2751.0,2016-06-27 10:52:59,direct
2751.0,2016-07-27 12:32:12,direct
2751.0,2016-08-26 13:02:53,direct
2751.0,2016-09-25 18:10:51,direct
2751.0,2016-10-24 14:38:14,direct
2751.0,2016-11-22 13:29:17,direct
2751.0,2016-12-22 07:09:39,direct
2761.0,2014-12-20 05:02:22,direct
2761.0,2015-01-18 22:49:06,direct
2761.0,2015-02-17 02:16:54,direct
2761.0,2015-03-19 01:17:41,direct
2761.0,2015-04-18 03:59:48,direct
2761.0,2015-05-17 13:46:22,direct
2761.0,2015-06-15 14:43:54,direct
2761.0,2015-07-15 02:57:28,direct
2761.0,2015-08-14 01:20:26,direct
2761.0,2015-09-12 23:58:16,direct
2761.0,2015-10-12 20:43:38,direct
2761.0,2015-11-11 02:24:22,direct
2761.0,2015-12-10 06:57:21,direct
2761.0,2016-01-08 00:08:06,direct
2761.0,2016-02-06 14:20:29,direct
2761.0,2016-03-06 16:50:59,direct
2761.0,2016-04-04 10:50:19,direct
2761.0,2016-05-03 21:58:20,direct
2761.0,2016-06-02 10:23:34,direct
2761.0,2016-07-01 05:41:52,direct
2761.0,2016-07-30 03:12:45,direct
2761.0,2016-08-28 15:13:55,direct
2761.0,2016-09-27 07:53:53,direct
2761.0,2016-10-26 04:15:20,direct
2761.0,2016-11-25 03:16:51,direct
2761.0,2016-12-24 09:05:21,direct
2771.0,2015-07-17 01:35:24,direct
2771.0,2015-08-15 11:29:39,direct
2771.0,2015-09-13 04:26:29,direct
2771.0,2015-10-13 02:01:53,direct
2771.0,2015-11-11 10:09:02,direct
2771.0,2015-12-11 09:44:39,direct
2771.0,2016-01-10 19:36:36,direct
2771.0,2016-02-08 11:27:28,direct
2771.0,2016-03-09 07:31:08,direct
2771.0,2016-04-08 17:59:13,direct
2771.0,2016-05-07 23:00:25,direct
2771.0,2016-06-06 07:33:45,direct
2771.0,2016-07-06 00:34:53,direct
2771.0,2016-08-04 19:25:45,direct
2781.0,2014-12-05 13:54:42,direct
2781.0,2015-01-04 09:59:36,direct
2781.0,2015-02-03 07:50:00,direct
2781.0,2015-03-04 23:35:46,direct
2781.0,2015-04-02 05:37:54,direct
2781.0,2015-05-02 16:55:10,direct
2781.0,2015-05-31 05:48:18,direct
2781.0,2015-06-30 15:01:49,direct
2781.0,2015-07-29 08:15:14,direct
2781.0,2015-08-28 13:36:46,direct
2781.0,2015-09-27 01:22:29,direct
2781.0,2015-10-27 06:36:29,direct
2781.0,2015-11-26 16:39:52,direct
2781.0,2015-12-26 09:06:44,direct
2781.0,2016-01-25 05:18:47,direct
2781.0,2016-02-23 13:27:51,direct
2781.0,2016-03-24 18:47:53,direct
2781.0,2016-04-23 10:29:13,direct
2781.0,2016-05-23 13:54:15,direct
2781.0,2016-06-21 01:17:41,direct
2781.0,2016-07-21 08:27:19,direct
2781.0,2016-08-19 18:44:52,direct
2781.0,2016-09-18 13:31:42,direct
2781.0,2016-10-17 09:16:22,direct
2781.0,2016-11-15 09:14:02,direct
2781.0,2016-12-14 10:34:39,direct
2791.0,2014-12-22 02:49:25,direct
2791.0,2015-01-21 06:28:36,direct
2791.0,2015-02-20 21:31:45,direct
2791.0,2015-03-22 02:56:06,direct
2791.0,2015-04-21 06:20:46,direct
2791.0,2015-05-20 16:03:27,direct
2801.0,2016-10-31 23:45:24,direct
2801.0,2016-11-29 11:31:26,direct
2801.0,2016-12-29 11:40:53,direct
2811.0,2014-12-26 07:21:01,direct
2811.0,2015-01-25 00:20:22,direct
2811.0,2015-02-23 13:14:16,direct
2811.0,2015-03-24 15:29:38,direct
2811.0,2015-04-23 01:04:59,direct
2811.0,2015-05-22 22:43:42,direct
2811.0,2015-06-21 17:07:50,direct
2811.0,2015-07-21 20:51:59,direct
2811.0,2015-08-19 12:01:51,direct
2811.0,2015-09-18 09:52:21,direct
2811.0,2015-10-17 08:48:25,direct
2811.0,2015-11-15 07:54:54,direct
2811.0,2015-12-15 22:47:21,direct
2811.0,2016-01-13 02:08:44,direct
2811.0,2016-02-11 23:38:14,direct
2811.0,2016-03-12 00:17:05,direct
2811.0,2016-04-11 07:20:36,direct
2811.0,2016-05-11 07:29:31,direct
2811.0,2016-06-10 01:41:35,direct
2811.0,2016-07-09 01:15:17,direct
2811.0,2016-08-07 21:55:50,direct
2811.0,2016-09-05 14:47:06,direct
2811.0,2016-10-05 04:45:04,direct
2811.0,2016-11-03 21:42:22,direct
2811.0,2016-12-03 14:38:42,direct
2811.0,2017-01-01 01:45:24,direct
2821.0,2014-12-09 23:29:04,direct
2821.0,2015-01-07 23:57:14,direct
2821.0,2015-02-05 05:45:33,direct
2821.0,2015-03-07 19:26:14,direct
2821.0,2015-04-06 16:33:19,direct
2821.0,2015-05-06 06:30:39,direct
2821.0,2015-06-04 22:00:15,direct
2821.0,2015-07-03 10:31:54,direct
2821.0,2015-08-01 22:38:50,direct
2821.0,2015-08-31 09:33:56,direct
2821.0,2015-09-30 16:23:10,direct
2821.0,2015-10-30 09:15:15,direct
2821.0,2015-11-28 18:42:38,direct
2821.0,2015-12-28 23:54:43,direct
2821.0,2016-01-26 08:52:17,direct
2821.0,2016-02-25 23:12:38,direct
2821.0,2016-03-26 03:17:27,direct
2821.0,2016-04-25 09:06:57,direct
2821.0,2016-05-24 14:06:01,direct
2821.0,2016-06-22 21:06:46,direct
2821.0,2016-07-21 07:27:38,direct
2821.0,2016-08-20 23:21:19,direct
2821.0,2016-09-18 11:20:30,direct
2821.0,2016-10-17 21:30:46,direct
2821.0,2016-11-15 22:10:49,direct
2821.0,2016-12-14 21:01:23,direct
2831.0,2015-05-20 02:42:39,direct
2831.0,2015-06-19 23:02:10,direct
2831.0,2015-07-18 08:27:24,direct
2831.0,2015-08-17 19:29:14,direct
2831.0,2015-09-15 03:33:10,direct
2831.0,2015-10-15 04:48:49,direct
2831.0,2015-11-14 17:00:13,direct
2831.0,2015-12-13 20:00:03,direct
2831.0,2016-01-11 03:38:07,direct
2831.0,2016-02-09 04:01:59,direct
2831.0,2016-03-10 16:10:42,direct
2831.0,2016-04-08 00:35:58,direct
2831.0,2016-05-08 14:51:02,direct
2831.0,2016-06-06 11:37:02,direct
2831.0,2016-07-06 03:03:05,direct
2831.0,2016-08-05 10:34:50,direct
2831.0,2016-09-04 03:11:05,direct
2831.0,2016-10-03 08:03:45,direct
2831.0,2016-11-01 01:28:42,direct
2831.0,2016-11-30 19:57:29,direct
2831.0,2016-12-29 15:50:17,direct
2841.0,2014-12-29 08:09:22,direct
2841.0,2015-01-25 00:01:48,direct
2841.0,2015-02-24 08:38:21,direct
2841.0,2015-03-25 07:13:07,direct
2841.0,2015-04-23 12:54:29,direct
2841.0,2015-05-23 17:06:34,direct
2841.0,2015-06-21 23:06:07,direct
2841.0,2015-07-20 05:38:17,direct
2841.0,2015-08-18 05:50:16,direct
2841.0,2015-09-16 15:47:26,direct
2841.0,2015-10-15 08:46:40,direct
2841.0,2015-11-14 15:37:58,direct
2841.0,2015-12-13 18:20:38,direct
2841.0,2016-01-12 06:32:50,direct
2841.0,2016-02-10 21:43:22,direct
2841.0,2016-03-10 10:30:25,direct
2841.0,2016-04-08 00:43:42,direct
2841.0,2016-05-08 07:04:16,direct
2841.0,2016-06-07 07:46:40,direct
2841.0,2016-07-07 17:14:56,direct
2841.0,2016-08-05 20:32:48,direct
2841.0,2016-09-03 17:07:39,direct
2841.0,2016-10-02 07:02:34,direct
2841.0,2016-11-01 10:33:46,direct
2841.0,2016-12-01 18:31:36,direct
2841.0,2016-12-30 19:54:42,direct
2851.0,2014-12-26 02:11:27,direct
2851.0,2015-01-24 11:05:35,direct
2851.0,2015-02-23 17:58:43,direct
2851.0,2015-03-24 03:55:51,direct
2851.0,2015-04-23 04:25:34,direct
2851.0,2015-05-22 14:04:26,direct
2851.0,2015-06-21 00:38:56,direct
2851.0,2015-07-21 23:46:45,direct
2851.0,2015-08-19 22:51:48,direct
2851.0,2015-09-18 23:15:58,direct
2851.0,2015-10-18 03:23:20,direct
2851.0,2015-11-16 13:44:34,direct
2851.0,2015-12-15 17:14:14,direct
2851.0,2016-01-13 21:25:01,direct
2851.0,2016-02-12 22:01:27,direct
2851.0,2016-03-12 13:23:45,direct
2851.0,2016-04-11 14:49:58,direct
2851.0,2016-05-10 19:03:23,direct
2851.0,2016-06-08 17:15:51,direct
2851.0,2016-07-08 01:13:44,direct
2851.0,2016-08-06 03:12:40,direct
2851.0,2016-09-04 15:12:12,direct
2851.0,2016-10-03 17:12:49,direct
2851.0,2016-11-01 12:38:30,direct
2851.0,2016-12-01 20:05:33,direct
2851.0,2016-12-30 15:03:20,direct
2861.0,2014-12-09 01:19:08,direct
2861.0,2015-01-08 07:30:26,direct
2861.0,2015-02-06 03:27:50,direct
2861.0,2015-03-08 09:09:17,direct
2861.0,2015-04-06 02:43:31,direct
2861.0,2015-05-06 15:53:54,direct
2861.0,2015-06-04 08:14:54,direct
2861.0,2015-07-03 22:13:00,direct
2861.0,2015-08-01 08:46:22,direct
2861.0,2015-08-31 01:34:00,direct
2861.0,2015-09-29 11:07:55,direct
2861.0,2015-10-28 19:17:44,direct
2861.0,2015-11-26 22:24:52,direct
2861.0,2015-12-25 11:16:24,direct
2861.0,2016-01-24 12:19:02,direct
2861.0,2016-02-23 19:38:41,direct
2861.0,2016-03-24 07:30:35,direct
2861.0,2016-04-22 18:06:20,direct
2861.0,2016-05-22 11:12:35,direct
2861.0,2016-06-20 13:47:48,direct
2861.0,2016-07-20 02:37:36,direct
2861.0,2016-08-18 00:28:26,direct
2861.0,2016-09-17 12:42:48,direct
2861.0,2016-10-16 01:26:12,direct
2861.0,2016-11-15 05:13:44,direct
2861.0,2016-12-14 17:16:29,direct
2871.0,2015-09-21 13:39:01,direct
2881.0,2014-12-17 12:59:34,direct
2881.0,2015-01-15 07:40:39,direct
2881.0,2015-02-13 08:48:05,direct
2881.0,2015-03-15 19:21:55,direct
2881.0,2015-04-13 07:32:52,direct
2881.0,2015-05-12 18:00:45,direct
2881.0,2015-06-10 17:06:56,direct
2881.0,2015-07-10 11:03:03,direct
2881.0,2015-08-09 07:16:35,direct
2881.0,2015-09-08 20:50:42,direct
2881.0,2015-10-08 05:45:07,direct
2881.0,2015-11-06 09:30:02,direct
2881.0,2015-12-05 15:11:40,direct
2881.0,2016-01-03 04:35:22,direct
2881.0,2016-02-02 11:37:54,direct
2881.0,2016-03-02 03:50:24,direct
2881.0,2016-03-31 05:26:54,direct
2881.0,2016-04-30 23:58:20,direct
2881.0,2016-05-29 03:06:04,direct
2881.0,2016-06-27 14:44:27,direct
2881.0,2016-07-27 05:32:21,direct
2881.0,2016-08-26 16:51:10,direct
2881.0,2016-09-24 02:31:52,direct
2891.0,2014-12-16 00:28:35,direct
2901.0,2014-12-14 05:20:59,direct
2901.0,2015-01-12 16:46:47,direct
2901.0,2015-02-11 21:52:01,direct
2911.0,2014-12-20 14:08:38,direct
2911.0,2015-01-18 23:23:45,direct
2911.0,2015-02-17 22:07:49,direct
2911.0,2015-03-18 07:35:41,direct
2911.0,2015-04-17 04:47:34,direct
2911.0,2015-05-16 05:02:28,direct
2911.0,2015-06-15 19:57:46,direct
2911.0,2015-07-14 00:44:19,direct
2911.0,2015-08-13 01:13:29,direct
2911.0,2015-09-11 07:25:20,direct
2911.0,2015-10-10 06:00:54,direct
2911.0,2015-11-08 01:05:43,direct
2911.0,2015-12-07 12:52:36,direct
2911.0,2016-01-05 16:22:28,direct
2911.0,2016-02-04 04:49:43,direct
2911.0,2016-03-05 21:22:59,direct
2911.0,2016-04-04 20:44:24,direct
2911.0,2016-05-04 21:29:43,direct
2911.0,2016-06-03 17:59:46,direct
2911.0,2016-07-03 16:00:09,direct
2911.0,2016-08-02 17:40:35,direct
2911.0,2016-09-01 15:27:58,direct
2911.0,2016-09-30 19:42:55,direct
2911.0,2016-10-30 02:27:25,direct
2911.0,2016-11-29 17:01:48,direct
2911.0,2016-12-28 10:26:27,direct
2921.0,2014-12-23 02:03:26,direct
2921.0,2015-01-22 19:28:33,direct
2921.0,2015-02-21 14:58:21,direct
2921.0,2015-03-23 22:42:34,direct
2921.0,2015-04-22 19:40:54,direct
2921.0,2015-05-22 22:49:31,direct
2921.0,2015-06-21 10:13:50,direct
2921.0,2015-07-21 00:19:59,direct
2921.0,2015-08-20 18:52:23,direct
2921.0,2015-09-18 05:24:30,direct
2921.0,2015-10-18 07:45:08,direct
2921.0,2015-11-16 21:28:49,direct
2921.0,2015-12-16 23:47:18,direct
2921.0,2016-01-15 13:23:33,direct
2921.0,2016-02-13 05:04:06,direct
2921.0,2016-03-14 16:01:56,direct
2921.0,2016-04-12 03:01:29,direct
2921.0,2016-05-11 22:40:45,direct
2921.0,2016-06-10 08:00:55,direct
2921.0,2016-07-09 15:40:10,direct
2931.0,2015-11-09 10:45:32,direct
2931.0,2015-12-08 23:26:12,direct
2931.0,2016-01-06 23:22:16,direct
2931.0,2016-02-04 18:37:11,direct
2931.0,2016-03-04 05:57:12,direct
2931.0,2016-04-03 10:40:11,direct
2931.0,2016-05-02 19:26:03,direct
2931.0,2016-06-01 10:28:20,direct
2931.0,2016-07-01 16:12:45,direct
2931.0,2016-07-30 06:02:48,direct
2931.0,2016-08-28 11:58:41,direct
2931.0,2016-09-27 12:08:09,direct
2931.0,2016-10-27 15:10:31,direct
2931.0,2016-11-25 13:32:32,direct
2931.0,2016-12-24 14:57:56,direct
2941.0,2015-11-24 12:06:12,direct
2941.0,2015-12-23 15:13:19,direct
2951.0,2016-08-23 10:55:37,direct
2951.0,2016-09-21 10:41:47,direct
2951.0,2016-10-20 10:30:11,direct
2951.0,2016-11-18 14:54:03,direct
2951.0,2016-12-18 04:44:59,direct
2961.0,2014-12-11 15:21:09,direct
2961.0,2015-01-09 07:18:08,direct
2961.0,2015-02-08 16:17:19,direct
2961.0,2015-03-10 14:30:30,direct
2961.0,2015-04-09 22:37:13,direct
2961.0,2015-05-09 13:36:08,direct
2961.0,2015-06-08 05:42:28,direct
2961.0,2015-07-07 10:30:03,direct
2961.0,2015-08-05 02:34:04,direct
2961.0,2015-09-03 15:20:12,direct
2961.0,2015-10-03 13:03:32,direct
2961.0,2015-11-02 17:17:11,direct
2961.0,2015-12-01 18:49:33,direct
2961.0,2015-12-31 17:31:20,direct
2961.0,2016-01-30 03:50:56,direct
2961.0,2016-02-28 06:25:12,direct
2961.0,2016-03-28 23:06:07,direct
2961.0,2016-04-26 07:55:33,direct
2961.0,2016-05-26 01:47:43,direct
2961.0,2016-06-25 06:22:10,direct
2961.0,2016-07-24 02:11:59,direct
2961.0,2016-08-23 12:57:29,direct
2961.0,2016-09-21 19:08:52,direct
2961.0,2016-10-20 18:45:06,direct
2961.0,2016-11-18 17:24:07,direct
2961.0,2016-12-17 11:24:25,direct
2971.0,2015-10-28 06:20:02,direct
2971.0,2015-11-26 09:07:49,direct
2971.0,2015-12-25 12:15:23,direct
2971.0,2016-01-23 08:56:28,direct
2971.0,2016-02-21 05:43:01,direct
2971.0,2016-03-22 17:56:07,direct
2971.0,2016-04-21 20:33:40,direct
2971.0,2016-05-20 09:16:06,direct
2971.0,2016-06-19 06:12:55,direct
2971.0,2016-07-18 10:02:53,direct
2971.0,2016-08-17 10:56:15,direct
2971.0,2016-09-16 13:44:57,direct
2971.0,2016-10-15 04:45:05,direct
2971.0,2016-11-13 22:12:04,direct
2971.0,2016-12-12 04:21:27,direct
2981.0,2014-12-12 04:53:08,direct
2981.0,2015-01-11 20:29:15,direct
2981.0,2015-02-09 19:29:59,direct
2981.0,2015-03-11 05:46:07,direct
2981.0,2015-04-09 15:28:27,direct
2981.0,2015-05-08 23:11:14,direct
2981.0,2015-06-06 04:24:56,direct
2981.0,2015-07-05 12:51:43,direct
2981.0,2015-08-04 06:15:30,direct
2991.0,2016-10-15 11:12:58,direct
2991.0,2016-11-14 14:03:55,direct
2991.0,2016-12-13 07:43:04,direct
3001.0,2017-01-01 06:45:14,direct
3011.0,2014-12-08 07:28:00,direct
3011.0,2015-01-06 09:28:59,direct
3021.0,2014-12-12 00:51:46,direct
3021.0,2015-01-10 12:45:40,direct
3021.0,2015-02-08 06:10:18,direct
3021.0,2015-03-09 08:01:58,direct
3021.0,2015-04-08 19:14:20,direct
3031.0,2016-04-15 14:09:05,direct
3031.0,2016-05-14 21:21:51,direct
3031.0,2016-06-12 03:03:06,direct
3031.0,2016-07-12 10:29:55,direct
3031.0,2016-08-10 09:52:30,direct
3031.0,2016-09-08 06:37:12,direct
3031.0,2016-10-07 00:23:15,direct
3041.0,2014-12-06 21:29:20,direct
3041.0,2015-01-05 22:18:10,direct
3041.0,2015-02-04 21:06:46,direct
3041.0,2015-03-06 13:27:46,direct
3041.0,2015-04-04 12:50:18,direct
3041.0,2015-05-03 01:03:47,direct
3041.0,2015-06-02 12:12:24,direct
3041.0,2015-07-02 10:20:35,direct
3041.0,2015-07-31 08:25:06,direct
3041.0,2015-08-30 18:11:52,direct
3041.0,2015-09-29 06:12:34,direct
3041.0,2015-10-29 19:27:42,direct
3041.0,2015-11-27 17:57:21,direct
3041.0,2015-12-26 11:03:29,direct
3041.0,2016-01-24 10:45:07,direct
3041.0,2016-02-23 11:58:48,direct
3041.0,2016-03-23 17:47:46,direct
3041.0,2016-04-22 09:28:17,direct
3041.0,2016-05-22 05:58:59,direct
3041.0,2016-06-20 16:07:03,direct
3041.0,2016-07-20 05:08:31,direct
3041.0,2016-08-19 15:38:09,direct
3041.0,2016-09-18 16:20:13,direct
3041.0,2016-10-18 05:28:00,direct
3041.0,2016-11-17 12:04:11,direct
3041.0,2016-12-17 02:32:39,direct
3051.0,2016-04-09 12:16:25,direct
3051.0,2016-05-08 04:40:15,direct
3051.0,2016-06-06 07:39:42,direct
3051.0,2016-07-05 07:24:15,direct
3051.0,2016-08-04 13:19:15,direct
3051.0,2016-09-02 02:30:21,direct
3051.0,2016-10-02 23:21:56,direct
3051.0,2016-11-01 13:24:13,direct
3051.0,2016-12-01 16:58:24,direct
3051.0,2016-12-30 04:19:54,direct
3061.0,2014-12-24 23:54:57,direct
3061.0,2015-01-22 02:38:03,direct
3071.0,2016-06-06 07:40:38,direct
3071.0,2016-07-05 07:45:33,direct
3071.0,2016-08-03 03:19:24,direct
3071.0,2016-09-02 10:31:37,direct
3071.0,2016-10-01 23:06:33,direct
3071.0,2016-10-30 23:08:14,direct
3071.0,2016-11-28 22:35:39,direct
3071.0,2016-12-28 00:20:59,direct
3081.0,2014-12-04 17:54:37,direct
3081.0,2015-01-03 02:38:52,direct
3091.0,2016-12-08 20:30:21,direct
3101.0,2016-10-23 22:29:29,direct
3101.0,2016-11-22 11:08:10,direct
3101.0,2016-12-22 10:50:53,direct
3111.0,2014-12-30 16:59:21,direct
3111.0,2015-01-29 17:20:24,direct
3111.0,2015-02-28 03:57:15,direct
3111.0,2015-03-30 07:59:40,direct
3111.0,2015-04-28 13:46:24,direct
3111.0,2015-05-28 16:57:56,direct
3111.0,2015-06-26 02:31:54,direct
3111.0,2015-07-25 09:00:05,direct
3111.0,2015-08-23 00:05:45,direct
3111.0,2015-09-22 07:12:54,direct
3111.0,2015-10-22 21:29:54,direct
3111.0,2015-11-21 18:15:08,direct
3111.0,2015-12-20 00:05:34,direct
3111.0,2016-01-18 18:59:51,direct
3111.0,2016-02-16 12:09:23,direct
3111.0,2016-03-17 18:04:51,direct
3111.0,2016-04-16 02:02:15,direct
3111.0,2016-05-16 15:05:45,direct
3111.0,2016-06-15 23:46:04,direct
3111.0,2016-07-15 05:53:25,direct
3111.0,2016-08-14 13:15:56,direct
3111.0,2016-09-13 11:12:58,direct
3111.0,2016-10-12 23:59:53,direct
3111.0,2016-11-10 20:18:13,direct
3111.0,2016-12-09 09:11:37,direct
3121.0,2014-12-22 09:01:58,direct
3121.0,2015-01-21 06:02:23,direct
3121.0,2015-02-20 06:25:33,direct
3121.0,2015-03-22 07:57:15,direct
3121.0,2015-04-21 06:42:09,direct
3121.0,2015-05-21 12:55:07,direct
3121.0,2015-06-19 18:46:19,direct
3121.0,2015-07-19 22:30:03,direct
3121.0,2015-08-17 06:19:40,direct
3121.0,2015-09-16 16:54:59,direct
3121.0,2015-10-15 15:37:01,direct
3121.0,2015-11-14 13:43:37,direct
3121.0,2015-12-14 05:01:11,direct
3121.0,2016-01-12 04:22:30,direct
3121.0,2016-02-11 18:41:50,direct
3121.0,2016-03-11 10:26:10,direct
3121.0,2016-04-09 06:15:59,direct
3121.0,2016-05-08 16:42:07,direct
3121.0,2016-06-06 10:21:12,direct
3121.0,2016-07-05 17:54:08,direct
3121.0,2016-08-03 16:05:43,direct
3121.0,2016-09-02 13:23:26,direct
3121.0,2016-10-01 23:29:06,direct
3121.0,2016-10-31 05:11:21,direct
3121.0,2016-11-29 07:02:20,direct
3121.0,2016-12-28 19:45:25,direct
3131.0,2016-09-30 10:48:14,direct
3131.0,2016-10-29 09:41:04,direct
3131.0,2016-11-27 16:47:58,direct
3131.0,2016-12-26 14:59:51,direct
3141.0,2016-05-18 05:24:57,direct
3141.0,2016-06-16 22:43:29,direct
3141.0,2016-07-16 09:28:57,direct
3141.0,2016-08-15 17:55:32,direct
3141.0,2016-09-14 09:05:01,direct
3141.0,2016-10-13 16:46:39,direct
3151.0,2016-02-16 14:13:09,direct
3151.0,2016-03-16 00:11:49,direct
3151.0,2016-04-14 06:50:59,direct
3151.0,2016-05-13 22:47:16,direct
3151.0,2016-06-11 22:09:24,direct
3151.0,2016-07-11 00:30:18,direct
3151.0,2016-08-10 04:14:25,direct
3151.0,2016-09-09 17:45:43,direct
3151.0,2016-10-08 10:12:18,direct
3151.0,2016-11-07 17:49:44,direct
3151.0,2016-12-06 18:17:55,direct
3161.0,2016-01-10 23:36:39,direct
3161.0,2016-02-08 03:19:31,direct
3161.0,2016-03-08 12:49:57,direct
3161.0,2016-04-07 02:42:50,direct
3161.0,2016-05-07 18:42:07,direct
3161.0,2016-06-06 08:28:42,direct
3161.0,2016-07-06 11:23:40,direct
3161.0,2016-08-05 11:48:14,direct
3161.0,2016-09-04 11:26:03,direct
3161.0,2016-10-03 13:54:52,direct
3161.0,2016-11-02 09:14:52,direct
3161.0,2016-12-02 18:42:07,direct
3161.0,2016-12-31 15:44:28,direct
3171.0,2015-12-04 21:05:04,direct
3171.0,2016-01-03 14:16:32,direct
3171.0,2016-02-01 11:22:50,direct
3171.0,2016-03-01 23:12:44,direct
3171.0,2016-03-31 09:06:19,direct
3171.0,2016-04-29 06:48:47,direct
3171.0,2016-05-28 11:26:52,direct
3181.0,2014-12-06 11:36:49,direct
3181.0,2015-01-04 20:09:51,direct
3181.0,2015-02-03 18:23:12,direct
3181.0,2015-03-04 00:04:31,direct
3181.0,2015-04-02 20:49:00,direct
3181.0,2015-05-01 21:07:57,direct
3181.0,2015-05-30 21:09:56,direct
3181.0,2015-06-28 23:38:00,direct
3181.0,2015-07-27 07:29:31,direct
3181.0,2015-08-25 03:35:06,direct
3181.0,2015-09-24 13:58:33,direct
3181.0,2015-10-24 19:09:11,direct
3181.0,2015-11-23 15:03:46,direct
3181.0,2015-12-23 09:31:46,direct
3181.0,2016-01-21 00:11:19,direct
3181.0,2016-02-19 02:42:36,direct
3181.0,2016-03-19 14:31:10,direct
3181.0,2016-04-17 05:55:30,direct
3181.0,2016-05-16 01:27:29,direct
3181.0,2016-06-15 07:11:30,direct
3181.0,2016-07-14 09:25:11,direct
3181.0,2016-08-13 12:06:29,direct
3181.0,2016-09-12 02:31:56,direct
3181.0,2016-10-11 15:11:27,direct
3181.0,2016-11-10 23:51:55,direct
3181.0,2016-12-09 06:47:15,direct
3191.0,2014-12-22 12:29:18,direct
3191.0,2015-01-21 13:45:01,direct
3191.0,2015-02-20 17:55:34,direct
3191.0,2015-03-22 15:42:27,direct
3191.0,2015-04-21 14:59:00,direct
3191.0,2015-05-21 06:28:40,direct
3191.0,2015-06-20 03:08:08,direct
3191.0,2015-07-20 14:08:47,direct
3191.0,2015-08-19 11:07:55,direct
3191.0,2015-09-18 19:25:50,direct
3191.0,2015-10-18 10:06:52,direct
3191.0,2015-11-16 23:33:21,direct
3191.0,2015-12-16 09:14:01,direct
3191.0,2016-01-15 11:16:11,direct
3191.0,2016-02-14 01:04:58,direct
3191.0,2016-03-14 16:17:11,direct
3191.0,2016-04-12 23:47:46,direct
3191.0,2016-05-12 06:39:26,direct
3191.0,2016-06-11 15:27:10,direct
3191.0,2016-07-11 13:15:39,direct
3191.0,2016-08-09 19:21:29,direct
3191.0,2016-09-08 08:36:02,direct
3191.0,2016-10-07 09:27:44,direct
3191.0,2016-11-06 20:14:43,direct
3191.0,2016-12-05 05:13:51,direct
3201.0,2016-09-07 14:52:18,direct
3201.0,2016-10-07 01:52:44,direct
3201.0,2016-11-06 01:27:22,direct
3201.0,2016-12-05 11:44:52,direct
3211.0,2014-12-12 10:53:34,direct
3211.0,2015-01-11 01:32:21,direct
3211.0,2015-02-09 02:33:13,direct
3211.0,2015-03-11 12:29:14,direct
3211.0,2015-04-10 06:42:13,direct
3211.0,2015-05-09 13:38:52,direct
3211.0,2015-06-07 12:48:13,direct
3211.0,2015-07-06 14:22:30,direct
3211.0,2015-08-04 19:39:32,direct
3211.0,2015-09-02 14:32:33,direct
3211.0,2015-10-02 02:01:30,direct
3211.0,2015-10-31 18:09:43,direct
3221.0,2014-12-04 12:16:18,direct
3221.0,2015-01-02 20:04:00,direct
3221.0,2015-02-01 09:38:12,direct
3221.0,2015-03-02 15:40:56,direct
3221.0,2015-04-01 13:51:58,direct
3221.0,2015-04-30 11:39:29,direct
3221.0,2015-05-30 06:01:30,direct
3221.0,2015-06-28 11:44:14,direct
3221.0,2015-07-27 02:19:33,direct
3221.0,2015-08-25 04:45:18,direct
3221.0,2015-09-23 05:52:07,direct
3221.0,2015-10-23 21:35:27,direct
3221.0,2015-11-22 11:28:06,direct
3221.0,2015-12-22 02:05:24,direct
3221.0,2016-01-20 00:39:07,direct
3221.0,2016-02-18 07:45:53,direct
3221.0,2016-03-18 03:30:50,direct
3221.0,2016-04-16 21:10:37,direct
3221.0,2016-05-16 07:00:57,direct
3221.0,2016-06-15 17:04:38,direct
3221.0,2016-07-14 19:53:36,direct
3221.0,2016-08-12 17:42:24,direct
3221.0,2016-09-11 17:47:38,direct
3221.0,2016-10-11 22:22:38,direct
3221.0,2016-11-10 04:08:54,direct
3221.0,2016-12-09 14:30:32,direct
3231.0,2014-12-12 12:55:02,direct
3231.0,2015-01-10 23:23:56,direct
3231.0,2015-02-08 00:38:23,direct
3241.0,2014-12-24 11:05:54,direct
3251.0,2014-12-31 06:28:47,direct
3251.0,2015-01-30 10:47:31,direct
3251.0,2015-03-01 03:30:46,direct
3251.0,2015-03-31 01:44:35,direct
3251.0,2015-04-29 19:08:12,direct
3251.0,2015-05-29 00:06:44,direct
3251.0,2015-06-27 09:07:07,direct
3251.0,2015-07-26 19:14:01,direct
3251.0,2015-08-24 07:13:11,direct
3251.0,2015-09-23 06:05:25,direct
3251.0,2015-10-22 15:26:39,direct
3251.0,2015-11-21 20:28:36,direct
3251.0,2015-12-21 05:05:32,direct
